fout,mag,phase
2800.00001,0.995725950324398,5.29922326390628
2810.00001,0.995761383760009,5.27719569045146
2820.00001,0.995796360927754,5.25536146706771
2830.00001,0.995830889867544,5.23371795359356
2840.00001,0.995864978438964,5.21226255897859
2850.00001,0.995898634326189,5.19099274012909
2860.00001,0.995931865042734,5.16990600078635
2870.00001,0.995964677936057,5.14899989043648
2880.00001,0.995997080192018,5.12827200325096
2890.00001,0.996029078839192,5.1077199770566
2900.00001,0.99606068075305,5.08734149233429
2910.00001,0.99609189266001,5.06713427124529
2920.00001,0.99612272114136,5.04709607668439
2930.00001,0.996153172637061,5.02722471135892
2940.00001,0.996183253449432,5.00751801689298
2950.00001,0.996212969746722,4.98797387295588
2960.00001,0.996242327566577,4.96859019641417
2970.00001,0.996271332819392,4.94936494050638
2980.00001,0.996299991291574,4.93029609403995
2990.00001,0.9963283086487,4.91138168060947
3000.00001,0.996356290438576,4.89261975783565
3010.00001,0.996383942094217,4.87400841662441
3020.00001,0.996411268936727,4.85554578044536
3030.00001,0.996438276178101,4.83723000462923
3040.00001,0.99646496892394,4.81905927568357
3050.00001,0.996491352176091,4.80103181062605
3060.00001,0.996517430835206,4.78314585633524
3070.00001,0.99654320970323,4.76539968891773
3080.00001,0.996568693485814,4.74779161309169
3090.00001,0.99659388679466,4.730319961586
3100.00001,0.996618794149801,4.71298309455463
3110.00001,0.996643419981813,4.69577939900583
3120.00001,0.996667768633966,4.67870728824556
3130.00001,0.99669184436431,4.66176520133502
3140.00001,0.996715651347712,4.64495160256149
3150.00001,0.996739193677824,4.62826498092244
3160.00001,0.996762475369003,4.61170384962229
3170.00001,0.99678550035818,4.59526674558162
3180.00001,0.99680827250667,4.57895222895831
3190.00001,0.996830795601936,4.5627588826804
3200.00001,0.996853073359306,4.54668531199032
3210.00001,0.996875109423642,4.53073014400007
3220.00001,0.996896907370961,4.51489202725712
3230.00001,0.996918470710016,4.49916963132081
3240.00001,0.996939802883832,4.48356164634872
3250.00001,0.996960907271201,4.46806678269293
3260.00001,0.996981787188138,4.45268377050595
3270.00001,0.997002445889297,4.43741135935568
3280.00001,0.99702288656935,4.42224831784971
3290.00001,0.997043112364331,4.40719343326823
3300.00001,0.997063126352942,4.39224551120544
3310.00001,0.997082931557822,4.37740337521949
3320.00001,0.997102530946796,4.36266586649031
3330.00001,0.997121927434073,4.34803184348536
3340.00001,0.997141123881427,4.33350018163313
3350.00001,0.997160123099341,4.31906977300398
3360.00001,0.997178927848126,4.30473952599829
3370.00001,0.997197540839006,4.29050836504166
3380.00001,0.997215964735177,4.27637523028704
3390.00001,0.997234202152843,4.2623390773234
3400.00001,0.997252255662224,4.24839887689108
3410.00001,0.997270127788533,4.23455361460347
3420.00001,0.997287821012935,4.22080229067477
3430.00001,0.997305337773482,4.20714391965377
3440.00001,0.997322680466021,4.19357753016374
3450.00001,0.997339851445079,4.18010216464763
3460.00001,0.997356853024733,4.16671687911921
3470.00001,0.99737368747945,4.15342074291942
3480.00001,0.997390357044912,4.14021283847802
3490.00001,0.997406863918818,4.12709226108055
3500.00001,0.997423210261669,4.11405811864007
3510.00001,0.997439398197531,4.10110953147402
3520.00001,0.997455429814781,4.08824563208568
3530.00001,0.997471307166838,4.07546556495043
3540.00001,0.997487032272869,4.06276848630638
3550.00001,0.997502607118484,4.05015356394961
3560.00001,0.997518033656418,4.03761997703357
3570.00001,0.997533313807183,4.02516691587277
3580.00001,0.997548449459722,4.01279358175052
3590.00001,0.997563442472032,4.00049918673078
3600.00001,0.997578294671786,3.98828295347375
3610.00001,0.997593007856928,3.97614411505543
3620.00001,0.997607583796264,3.96408191479081
3630.00001,0.997622024230034,3.95209560606067
3640.00001,0.997636330870472,3.94018445214207
3650.00001,0.997650505402352,3.92834772604206
3660.00001,0.997664549483524,3.91658471033502
3670.00001,0.997678464745437,3.90489469700306
3680.00001,0.997692252793648,3.89327698727982
3690.00001,0.997705915208319,3.88173089149731
3700.00001,0.997719453544709,3.8702557289358
3710.00001,0.997732869333648,3.85885082767684
3720.00001,0.997746164082001,3.84751552445905
3730.00001,0.997759339273128,3.8362491645368
3740.00001,0.997772396367322,3.82505110154179
3750.00001,0.997785336802252,3.81392069734718
3760.00001,0.997798161993383,3.80285732193457
3770.00001,0.997810873334395,3.79186035326336
3780.00001,0.99782347219759,3.78092917714292
3790.00001,0.997835959934287,3.77006318710702
3800.00001,0.997848337875214,3.75926178429075
3810.00001,0.997860607330888,3.7485243773099
3820.00001,0.997872769591989,3.73785038214253
3830.00001,0.997884825929721,3.7272392220129
3840.00001,0.997896777596173,3.71669032727756
3850.00001,0.997908625824663,3.70620313531367
3860.00001,0.997920371830083,3.69577709040932
3870.00001,0.997932016809233,3.68541164365606
3880.00001,0.997943561941145,3.67510625284338
3890.00001,0.997955008387406,3.66486038235515
3900.00001,0.997966357292471,3.65467350306807
3910.00001,0.997977609783967,3.64454509225193
3920.00001,0.997988766972996,3.63447463347181
3930.00001,0.997999829954427,3.62446161649201
3940.00001,0.998010799807187,3.61450553718179
3950.00001,0.998021677594536,3.60460589742287
3960.00001,0.998032464364351,3.5947622050186
3970.00001,0.998043161149389,3.58497397360473
3980.00001,0.998053768967559,3.57524072256199
3990.00001,0.998064288822171,3.56556197693001
4000.00001,0.998074721702201,3.555937267323
4010.00001,0.998085068582532,3.54636612984683
4020.00001,0.9980953304242,3.53684810601772
4030.00001,0.998105508174631,3.52738274268225
4040.00001,0.99811560276788,3.5179695919389
4050.00001,0.998125615124852,3.50860821106094
4060.00001,0.998135546153533,3.49929816242068
4070.00001,0.998145396749207,3.49003901341521
4080.00001,0.998155167794672,3.48083033639316
4090.00001,0.998164860160451,3.47167170858303
4100.00001,0.998174474704999,3.46256271202268
4110.00001,0.998184012274907,3.45350293348989
4120.00001,0.998193473705099,3.44449196443452
4130.00001,0.998202859819028,3.43552940091138
4140.00001,0.998212171428869,3.42661484351465
4150.00001,0.998221409335701,3.41774789731318
4160.00001,0.998230574329697,3.40892817178707
4170.00001,0.998239667190301,3.40015528076523
4180.00001,0.998248688686404,3.39142884236407
4190.00001,0.998257639576518,3.38274847892724
4200.00001,0.998266520608948,3.37411381696628
4210.00001,0.998275332521954,3.3655244871025
4220.00001,0.998284076043919,3.35698012400962
4230.00001,0.998292751893507,3.3484803663575
4240.00001,0.998301360779821,3.34002485675677
4250.00001,0.998309903402556,3.33161324170446
4260.00001,0.998318380452151,3.32324517153042
4270.00001,0.998326792609938,3.31492030034475
4280.00001,0.998335140548288,3.30663828598601
4290.00001,0.998343424930752,3.29839878997033
4300.00001,0.998351646412203,3.29020147744144
4310.00001,0.998359805638973,3.28204601712133
4320.00001,0.998367903248987,3.27393208126193
4330.00001,0.998375939871898,3.26585934559737
4340.00001,0.998383916129215,3.25782748929732
4350.00001,0.998391832634431,3.24983619492073
4360.00001,0.998399689993149,3.24188514837057
4370.00001,0.998407488803205,3.23397403884927
4380.00001,0.998415229654786,3.22610255881473
4390.00001,0.998422913130555,3.21827040393728
4400.00001,0.998430539805759,3.21047727305711
4410.00001,0.998438110248351,3.20272286814248
4420.00001,0.998445625019096,3.19500689424864
4430.00001,0.998453084671686,3.18732905947725
4440.00001,0.998460489752844,3.1796890749367
4450.00001,0.998467840802436,3.17208665470278
4460.00001,0.998475138353567,3.16452151578007
4470.00001,0.998482382932692,3.15699337806413
4480.00001,0.99848957505971,3.14950196430395
4490.00001,0.998496715248068,3.14204700006522
4500.00001,0.998503804004853,3.13462821369414
4510.00001,0.998510841830893,3.12724533628167
4520.00001,0.998517829220845,3.11989810162854
4530.00001,0.998524766663293,3.11258624621061
4540.00001,0.998531654640833,3.10530950914483
4550.00001,0.998538493630164,3.09806763215584
4560.00001,0.998545284102177,3.09086035954284
4570.00001,0.998552026522037,3.08368743814726
4580.00001,0.998558721349273,3.07654861732061
4590.00001,0.998565369037853,3.06944364889314
4600.00001,0.998571970036274,3.06237228714268
4610.00001,0.998578524787634,3.05533428876419
4620.00001,0.998585033729717,3.04832941283962
4630.00001,0.998591497295066,3.04135742080829
4640.00001,0.998597915911061,3.03441807643769
4650.00001,0.998604289999995,3.02751114579474
4660.00001,0.998610619979143,3.02063639721744
4670.00001,0.998616906260839,3.01379360128704
4680.00001,0.998623149252542,3.00698253080043
4690.00001,0.998629349356912,3.00020296074321
4700.00001,0.998635506971873,2.99345466826288
4710.00001,0.998641622490682,2.98673743264266
4720.00001,0.998647696301996,2.98005103527552
4730.00001,0.99865372878994,2.9733952596387
4740.00001,0.998659720334162,2.96676989126857
4750.00001,0.998665671309907,2.96017471773583
4760.00001,0.998671582088073,2.95360952862113
4770.00001,0.998677453035271,2.94707411549096
4780.00001,0.99868328451389,2.94056827187397
4790.00001,0.998689076882149,2.93409179323764
4800.00001,0.998694830494161,2.92764447696517
4810.00001,0.99870054569999,2.92122612233282
4820.00001,0.998706222845702,2.91483653048755
4830.00001,0.998711862273423,2.90847550442493
4840.00001,0.998717464321396,2.90214284896743
4850.00001,0.99872302932403,2.89583837074298
4860.00001,0.998728557611955,2.88956187816381
4870.00001,0.998734049512075,2.88331318140569
4880.00001,0.998739505347615,2.87709209238739
4890.00001,0.998744925438173,2.87089842475033
4900.00001,0.99875031009977,2.86473199383877
4910.00001,0.9987556596449,2.85859261668
4920.00001,0.998760974382574,2.85248011196509
4930.00001,0.998766254618367,2.84639430002958
4940.00001,0.998771500654468,2.84033500283472
4950.00001,0.998776712789723,2.83430204394891
4960.00001,0.998781891319681,2.82829524852921
4970.00001,0.998787036536633,2.82231444330336
4980.00001,0.998792148729666,2.81635945655193
4990.00001,0.998797228184693,2.81043011809064
5000.00001,0.998802275184504,2.80452625925311
5010.00001,0.998807290008806,2.79864771287366
5020.00001,0.99881227293426,2.79279431327049
5030.00001,0.998817224234523,2.78696589622896
5040.00001,0.99882214418029,2.7811622989852
5050.00001,0.998827033039329,2.77538336020988
5060.00001,0.998831891076521,2.76962891999228
5070.00001,0.998836718553899,2.76389881982444
5080.00001,0.998841515730682,2.75819290258564
5090.00001,0.998846282863314,2.75251101252706
5100.00001,0.9988510202055,2.74685299525662
5110.00001,0.998855728008241,2.74121869772402
5120.00001,0.998860406519865,2.73560796820605
5130.00001,0.998865055986067,2.73002065629197
5140.00001,0.998869676649944,2.72445661286923
5150.00001,0.998874268752019,2.71891569010926
5160.00001,0.998878832530285,2.71339774145347
5170.00001,0.998883368220228,2.70790262159955
5180.00001,0.998887876054867,2.70243018648777
5190.00001,0.998892356264779,2.69698029328754
5200.00001,0.998896809078132,2.69155280038426
5210.00001,0.998901234720717,2.68614756736613
5220.00001,0.998905633415977,2.68076445501125
5230.00001,0.998910005385034,2.67540332527492
5240.00001,0.998914350846724,2.67006404127703
5250.00001,0.998918670017619,2.66474646728965
5260.00001,0.998922963112059,2.65945046872476
5270.00001,0.99892723034218,2.65417591212216
5280.00001,0.998931471917941,2.64892266513752
5290.00001,0.998935688047149,2.6436905965306
5300.00001,0.998939878935488,2.63847957615359
5310.00001,0.998944044786545,2.63328947493964
5320.00001,0.998948185801834,2.6281201648915
5330.00001,0.998952302180826,2.62297151907032
5340.00001,0.998956394120968,2.61784341158461
5350.00001,0.998960461817713,2.61273571757927
5360.00001,0.998964505464539,2.60764831322484
5370.00001,0.99896852525298,2.60258107570691
5380.00001,0.998972521372644,2.59753388321548
5390.00001,0.998976494011238,2.59250661493469
5400.00001,0.998980443354593,2.58749915103252
5410.00001,0.998984369586684,2.58251137265068
5420.00001,0.998988272889654,2.57754316189461
5430.00001,0.998992153443835,2.57259440182359
5440.00001,0.998996011427771,2.56766497644103
5450.00001,0.998999847018238,2.5627547706848
5460.00001,0.999003660390268,2.55786367041775
5470.00001,0.999007451717164,2.55299156241827
5480.00001,0.999011221170528,2.5481383343711
5490.00001,0.999014968920276,2.54330387485804
5500.00001,0.99901869513466,2.53848807334899
5510.00001,0.999022399980287,2.53369082019303
5520.00001,0.99902608362214,2.52891200660948
5530.00001,0.999029746223594,2.52415152467925
5540.00001,0.999033387946437,2.51940926733622
5550.00001,0.999037008950892,2.51468512835871
5560.00001,0.999040609395627,2.50997900236107
5570.00001,0.999044189437781,2.5052907847853
5580.00001,0.999047749232978,2.50062037189303
5590.00001,0.999051288935346,2.49596766075719
5600.00001,0.999054808697534,2.49133254925408
5610.00001,0.999058308670727,2.48671493605552
5620.00001,0.999061789004669,2.48211472062092
5630.00001,0.999065249847671,2.47753180318959
5640.00001,0.999068691346637,2.47296608477311
5650.00001,0.999072113647072,2.46841746714777
5660.00001,0.999075516893102,2.46388585284712
5670.00001,0.999078901227491,2.45937114515453
5680.00001,0.999082266791652,2.45487324809605
5690.00001,0.999085613725668,2.45039206643305
5700.00001,0.999088942168303,2.4459275056552
5710.00001,0.999092252257019,2.44147947197342
5720.00001,0.99909554412799,2.43704787231293
5730.00001,0.999098817916116,2.43263261430635
5740.00001,0.999102073755039,2.42823360628696
5750.00001,0.999105311777156,2.42385075728195
5760.00001,0.999108532113634,2.41948397700581
5770.00001,0.999111734894423,2.41513317585375
5780.00001,0.999114920248269,2.41079826489527
5790.00001,0.999118088302729,2.4064791558677
5800.00001,0.999121239184183,2.40217576116988
5810.00001,0.999124373017849,2.39788799385594
5820.00001,0.999127489927793,2.39361576762905
5830.00001,0.999130590036945,2.38935899683534
5840.00001,0.999133673467108,2.38511759645788
5850.00001,0.999136740338974,2.38089148211062
5860.00001,0.999139790772136,2.37668057003258
5870.00001,0.999142824885095,2.37248477708192
5880.00001,0.999145842795279,2.36830402073021
5890.00001,0.99914884461905,2.36413821905669
5900.00001,0.999151830471719,2.35998729074266
5910.00001,0.999154800467554,2.35585115506587
5920.00001,0.999157754719794,2.35172973189498
5930.00001,0.999160693340658,2.34762294168415
5940.00001,0.999163616441361,2.34353070546756
5950.00001,0.999166524132117,2.33945294485419
5960.00001,0.999169416522157,2.33538958202244
5970.00001,0.999172293719736,2.33134053971493
5980.00001,0.999175155832144,2.32730574123336
5990.00001,0.999178002965716,2.32328511043342
6000.00001,0.999180835225846,2.31927857171966
6010.00001,0.99918365271699,2.31528605004062
6020.00001,0.999186455542684,2.31130747088375
6030.00001,0.999189243805546,2.30734276027068
6040.00001,0.999192017607293,2.3033918447522
6050.00001,0.999194777048746,2.29945465140371
6060.00001,0.999197522229841,2.29553110782025
6070.00001,0.999200253249638,2.29162114211206
6080.00001,0.99920297020633,2.28772468289978
6090.00001,0.999205673197254,2.28384165930995
6100.00001,0.999208362318898,2.27997200097048
6110.00001,0.99921103766691,2.2761156380062
6120.00001,0.999213699336108,2.27227250103434
6130.00001,0.999216347420489,2.26844252116029
6140.00001,0.999218982013235,2.26462562997317
6150.00001,0.999221603206725,2.26082175954152
6160.00001,0.99922421109254,2.25703084240919
6170.00001,0.999226805761474,2.25325281159101
6180.00001,0.999229387303541,2.24948760056872
6190.00001,0.999231955807983,2.24573514328683
6200.00001,0.999234511363279,2.24199537414857
6210.00001,0.99923705405715,2.23826822801189
6220.00001,0.999239583976572,2.23455364018542
6230.00001,0.999242101207777,2.23085154642465
6240.00001,0.999244605836267,2.22716188292788
6250.00001,0.999247097946819,2.22348458633256
6260.00001,0.999249577623489,2.21981959371127
6270.00001,0.999252044949625,2.21616684256813
6280.00001,0.999254500007872,2.21252627083498
6290.00001,0.999256942880178,2.20889781686768
6300.00001,0.999259373647803,2.20528141944249
6310.00001,0.999261792391322,2.20167701775246
6320.00001,0.999264199190639,2.19808455140378
6330.00001,0.999266594124986,2.19450396041238
6340.00001,0.999268977272938,2.19093518520024
6350.00001,0.99927134871241,2.18737816659206
